instance_id,budget,nodes,hull_vertices,hull_area,hull_perimeter,hull_compactness,density,budget_per_node,rad_0_5__degree_min,rad_0_5__degree_max,rad_0_5__degree_avg,rad_0_5__components,rad_0_5__component_largest,rad_0_5__component_avg_size,rad_0_5__clustering_avg,rad_1_0__degree_min,rad_1_0__degree_max,rad_1_0__degree_avg,rad_1_0__components,rad_1_0__component_largest,rad_1_0__component_avg_size,rad_1_0__clustering_avg,rad_2_0__degree_min,rad_2_0__degree_max,rad_2_0__degree_avg,rad_2_0__components,rad_2_0__component_largest,rad_2_0__component_avg_size,rad_2_0__clustering_avg,knn_3__degree_min,knn_3__degree_max,knn_3__degree_avg,knn_3__components,knn_3__component_largest,knn_3__component_avg_size,knn_3__clustering_avg,knn_5__degree_min,knn_5__degree_max,knn_5__degree_avg,knn_5__components,knn_5__component_largest,knn_5__component_avg_size,knn_5__clustering_avg,knn_8__degree_min,knn_8__degree_max,knn_8__degree_avg,knn_8__components,knn_8__component_largest,knn_8__component_avg_size,knn_8__clustering_avg,knn_12__degree_min,knn_12__degree_max,knn_12__degree_avg,knn_12__components,knn_12__component_largest,knn_12__component_avg_size,knn_12__clustering_avg,nng_plain__degree_min,nng_plain__degree_max,nng_plain__degree_avg,nng_plain__components,nng_plain__component_largest,nng_plain__component_avg_size,nng_plain__clustering_avg,nng_mut__degree_min,nng_mut__degree_max,nng_mut__degree_avg,nng_mut__components,nng_mut__component_largest,nng_mut__component_avg_size,nng_mut__clustering_avg,delaunay__degree_min,delaunay__degree_max,delaunay__degree_avg,delaunay__components,delaunay__component_largest,delaunay__component_avg_size,delaunay__clustering_avg,mst__degree_min,mst__degree_max,mst__degree_avg,mst__components,mst__component_largest,mst__component_avg_size,mst__clustering_avg,mst__mst_edge_sum,mst__mst_edge_max,mst__mst_leaves,mst__mst_diameter,mst__mst_edge_sum_per_sqrtA,mst__mst_edge_max_per_sqrtA,mst__mst_edge_sum_units_s,mst__mst_edge_sum_units_m
mix_clustered_n100_s42190,22.5,100.0,16.0,0.650883987451045,3.093128244145328,0.8549044903642931,153.6372102064061,0.225,16.0,89.0,53.38,1.0,100.0,100.0,0.8465848177787436,84.0,99.0,97.82,1.0,100.0,100.0,0.9896305222288714,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.86,8.0,18.0,12.5,0.6384761904761903,5.0,10.0,6.18,4.0,67.0,25.0,0.6933412698412696,8.0,15.0,9.42,2.0,84.0,50.0,0.7462399822399824,12.0,21.0,14.44,1.0,100.0,100.0,0.7449173799197015,1.0,3.0,1.34,33.0,7.0,3.0303030303030303,0.0,0.0,1.0,0.66,67.0,2.0,1.492537313432836,0.0,2.0,14.0,5.62,1.0,100.0,100.0,0.47415628815628785,1.0,3.0,1.98,1.0,100.0,100.0,0.0,4.504779511599491,0.325171727591745,17.0,2.2329085930443444,5.583695741873386,0.4030519109884163,0.5640096708963018,2.036676341222823
mix_clustered_n100_s42201,22.5,100.0,9.0,0.23752305725407769,1.9112002385082665,0.8171527690962118,421.01175842070063,0.225,19.0,98.0,74.44,1.0,100.0,100.0,0.9233434955487586,99.0,99.0,99.0,1.0,100.0,100.0,1.0,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.9,2.0,80.0,50.0,0.5748095238095238,5.0,10.0,6.36,2.0,80.0,50.0,0.6214206349206346,8.0,16.0,9.98,2.0,80.0,50.0,0.666674630924631,12.0,22.0,14.66,2.0,80.0,50.0,0.7238578410753334,1.0,3.0,1.42,29.0,6.0,3.4482758620689653,0.0,0.0,1.0,0.58,71.0,2.0,1.408450704225352,0.0,3.0,10.0,5.76,1.0,100.0,100.0,0.4702063492063489,1.0,4.0,1.98,1.0,100.0,100.0,0.0,2.6143122253339044,0.35272671301448105,26.0,1.4259337034315354,5.364195117340957,0.7237448126404805,0.5418378906405007,1.6496223463968733
mix_clustered_n100_s42214,20.0,100.0,9.0,0.24087267592934605,1.8971200685027703,0.8410227910390707,415.1570933239953,0.2,67.0,99.0,97.12,1.0,100.0,100.0,0.9847316156826794,99.0,99.0,99.0,1.0,100.0,100.0,1.0,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,6.0,3.9,1.0,100.0,100.0,0.6069999999999998,5.0,10.0,6.4,1.0,100.0,100.0,0.5750793650793651,8.0,15.0,9.88,1.0,100.0,100.0,0.5884744699744698,12.0,21.0,14.66,1.0,100.0,100.0,0.6166634390721079,1.0,3.0,1.28,36.0,5.0,2.7777777777777777,0.0,0.0,1.0,0.72,64.0,2.0,1.5625,0.0,3.0,9.0,5.78,1.0,100.0,100.0,0.4611428571428569,1.0,3.0,1.98,1.0,100.0,100.0,0.0,3.2734066670127877,0.15734120754589367,24.0,1.2304696836375952,6.669698371123103,0.3205890689521497,0.6737069061740508,1.7938463203376183
mix_clustered_n100_s42221,30.0,100.0,10.0,0.26368993768734855,2.028899379947828,0.8049750185699475,379.23328010554513,0.3,55.0,99.0,82.28,1.0,100.0,100.0,0.9049808603580218,99.0,99.0,99.0,1.0,100.0,100.0,1.0,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.94,2.0,51.0,50.0,0.5349999999999999,5.0,11.0,6.52,1.0,100.0,100.0,0.5749985569985572,8.0,15.0,10.3,1.0,100.0,100.0,0.6165081585081587,12.0,23.0,15.28,1.0,100.0,100.0,0.6532422327937537,1.0,3.0,1.34,33.0,10.0,3.0303030303030303,0.0,0.0,1.0,0.66,67.0,2.0,1.492537313432836,0.0,3.0,9.0,5.74,1.0,100.0,100.0,0.4449285714285711,1.0,3.0,1.98,1.0,100.0,100.0,0.0,3.5508887421947497,0.09591409286439612,25.0,1.4393575697677947,6.914969776114644,0.186782268162762,0.6984817955671357,1.607701239691517
mix_clustered_n100_s42228,3.91411,100.0,14.0,0.5142067092259611,2.7904152529248107,0.8298697391937011,194.4743197741054,0.0391411,18.0,94.0,61.84,1.0,100.0,100.0,0.8328298323404428,93.0,99.0,98.82,1.0,100.0,100.0,0.9982676210794094,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.94,5.0,52.0,20.0,0.6212857142857141,5.0,12.0,6.44,3.0,67.0,33.333333333333336,0.6433441558441558,8.0,16.0,9.98,3.0,67.0,33.333333333333336,0.690126651126651,12.0,24.0,14.54,2.0,84.0,50.0,0.7648039436782536,1.0,3.0,1.5,25.0,10.0,4.0,0.0,0.0,1.0,0.5,75.0,2.0,1.3333333333333333,0.0,3.0,9.0,5.66,1.0,100.0,100.0,0.4688095238095235,1.0,4.0,1.98,1.0,100.0,100.0,0.0,4.4403648840640475,0.2580506160736688,25.0,2.263768300204515,6.192268652233153,0.3598620343875739,0.6254816820437528,1.538146124033392
mix_clustered_n100_s42242,2.562165,100.0,11.0,0.33775731495483863,2.5896938763827184,0.6328747485108163,296.0705677488316,0.02562165,49.0,51.0,49.04,1.0,100.0,100.0,0.9984476990796319,83.0,99.0,98.54,1.0,100.0,100.0,0.9959178783274312,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,8.0,4.0,3.0,50.0,33.333333333333336,0.5108571428571427,5.0,10.0,6.52,2.0,50.0,50.0,0.5905079365079363,8.0,15.0,10.18,2.0,50.0,50.0,0.6702132867132865,12.0,22.0,14.98,2.0,50.0,50.0,0.7149184674115016,1.0,3.0,1.48,26.0,9.0,3.8461538461538463,0.0,0.0,1.0,0.52,74.0,2.0,1.3513513513513513,0.0,3.0,9.0,5.72,1.0,100.0,100.0,0.46846031746031724,1.0,3.0,1.98,1.0,100.0,100.0,0.0,3.2130895464121996,0.48998035427147485,23.0,1.582017139995105,5.528667189986815,0.8430945572069954,0.5584512313117995,1.5693056770081504
mix_clustered_n100_s42260,16.0,100.0,12.0,0.3925593783413161,2.747878634291805,0.6533112347277802,254.73853260755277,0.16,33.0,65.0,49.32,1.0,100.0,100.0,0.91599605383207,66.0,99.0,88.22,1.0,100.0,100.0,0.9332444016106665,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.96,3.0,34.0,33.333333333333336,0.5516666666666664,5.0,10.0,6.5,3.0,34.0,33.333333333333336,0.6027698412698412,8.0,17.0,10.36,3.0,34.0,33.333333333333336,0.6591843499637616,12.0,24.0,15.3,3.0,34.0,33.333333333333336,0.7364954178051499,1.0,3.0,1.34,33.0,6.0,3.0303030303030303,0.0,0.0,1.0,0.66,67.0,2.0,1.492537313432836,0.0,3.0,9.0,5.72,1.0,100.0,100.0,0.46106349206349184,1.0,3.0,1.98,1.0,100.0,100.0,0.0,3.2247180203394032,0.41660356400899884,25.0,1.7005212417400437,5.146821019287834,0.6649213873670924,0.5198809110391751,1.5582542766011833
mix_clustered_n100_s42271,3.006521,100.0,15.0,0.3922036937529677,2.5851573000972015,0.7374754977707183,254.96955177323167,0.030065210000000002,33.0,81.0,53.62,1.0,100.0,100.0,0.8785033164406115,85.0,99.0,97.46,1.0,100.0,100.0,0.9866884382271457,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,4.02,4.0,34.0,25.0,0.5743333333333335,5.0,9.0,6.3,3.0,34.0,33.333333333333336,0.6143492063492061,8.0,14.0,10.16,3.0,34.0,33.333333333333336,0.6714422244422245,12.0,27.0,15.06,3.0,34.0,33.333333333333336,0.7266357555470561,1.0,3.0,1.42,29.0,8.0,3.4482758620689653,0.0,0.0,1.0,0.58,71.0,2.0,1.408450704225352,0.0,3.0,11.0,5.64,1.0,100.0,100.0,0.4510238095238092,1.0,3.0,1.98,1.0,100.0,100.0,0.0,3.225733450241487,0.28632678015163016,20.0,1.7616876328718838,5.150775698682444,0.4571999031651544,0.5202803736042872,1.9184865345134787
mix_clustered_n100_s42312,1.920243,100.0,10.0,0.17431226603688257,2.169344781432588,0.46545816162231085,573.6830934137538,0.01920243,27.0,99.0,70.94,1.0,100.0,100.0,0.9199215126994109,99.0,99.0,99.0,1.0,100.0,100.0,1.0,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,4.0,4.0,25.0,25.0,0.5866666666666664,5.0,11.0,6.74,4.0,25.0,25.0,0.6451277056277057,8.0,18.0,10.58,3.0,50.0,33.333333333333336,0.6892250380338616,12.0,24.0,15.16,3.0,50.0,33.333333333333336,0.7648567078589285,1.0,3.0,1.46,27.0,9.0,3.7037037037037037,0.0,0.0,1.0,0.54,73.0,2.0,1.36986301369863,0.0,3.0,11.0,5.74,1.0,100.0,100.0,0.4637308802308803,1.0,4.0,1.98,1.0,100.0,100.0,0.0,2.2600138932338987,0.34539733628677566,24.0,1.2989613518405614,5.413113516126733,0.8272847326671788,0.5467791430431044,1.8054969980233944
mix_clustered_n100_s42330,2.308927,100.0,14.0,0.5729232258797733,2.8858345874522193,0.8644968678595748,174.54345623087863,0.023089270000000002,25.0,91.0,50.3,1.0,100.0,100.0,0.8110142471236866,94.0,99.0,98.74,1.0,100.0,100.0,0.9975128704353358,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,6.0,3.88,4.0,51.0,25.0,0.5689999999999998,5.0,12.0,6.42,3.0,51.0,33.333333333333336,0.6839689754689751,8.0,16.0,9.88,3.0,51.0,33.333333333333336,0.7220967920967926,12.0,24.0,14.5,2.0,83.0,50.0,0.7604711590327081,1.0,3.0,1.3,35.0,8.0,2.857142857142857,0.0,0.0,1.0,0.7,65.0,2.0,1.5384615384615385,0.0,3.0,10.0,5.64,1.0,100.0,100.0,0.46133333333333304,1.0,4.0,1.98,1.0,100.0,100.0,0.0,4.4389721303442435,0.25968074796757656,22.0,2.564988818977424,5.864543392977193,0.34307694891036067,0.5923781205027469,1.8549851825239365
mix_clustered_n100_s42343,25.0,100.0,10.0,0.4108772895015664,2.618017702303544,0.7533153960295353,243.38166784859197,0.25,37.0,98.0,67.28,1.0,100.0,100.0,0.8687946082326415,99.0,99.0,99.0,1.0,100.0,100.0,1.0,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,6.0,3.78,6.0,46.0,16.666666666666668,0.6166666666666665,5.0,11.0,6.3,4.0,62.0,25.0,0.6881406926406924,8.0,13.0,9.5,3.0,75.0,33.333333333333336,0.7754892884892888,12.0,25.0,13.42,1.0,100.0,100.0,0.8496643928072046,1.0,3.0,1.5,25.0,8.0,4.0,0.0,0.0,1.0,0.5,75.0,2.0,1.3333333333333333,0.0,3.0,11.0,5.74,1.0,100.0,100.0,0.4529206349206347,1.0,4.0,1.98,1.0,100.0,100.0,0.0,3.776493937764433,0.16181730469884856,24.0,1.9051842996322363,5.89159280790453,0.2524462330058956,0.5951103846368213,1.5368546213147833
mix_clustered_n100_s42363,25.0,100.0,13.0,0.7454479691263869,3.429978858925742,0.7962405911146307,134.14752489995115,0.25,19.0,59.0,32.64,1.0,100.0,100.0,0.8916934404217897,79.0,99.0,89.16,1.0,100.0,100.0,0.9229649711832754,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.88,6.0,34.0,16.666666666666668,0.6134761904761906,5.0,10.0,6.26,4.0,40.0,25.0,0.676769841269841,8.0,19.0,9.74,4.0,40.0,25.0,0.7190531023843715,12.0,20.0,14.42,4.0,40.0,25.0,0.8102284860822011,1.0,3.0,1.36,32.0,6.0,3.125,0.0,0.0,1.0,0.64,68.0,2.0,1.4705882352941178,0.0,2.0,11.0,5.62,1.0,100.0,100.0,0.46766666666666645,1.0,3.0,1.98,1.0,100.0,100.0,0.0,3.9951433823420457,0.4831346166525433,21.0,2.124761791069178,4.627257866810266,0.5595765262180126,0.46739978452628955,1.8844072029037837
mix_clustered_n100_s42385,2.014426,100.0,16.0,0.42462602296140495,2.5818209134995977,0.8005053547836297,235.50134610824168,0.020144259999999997,25.0,96.0,60.56,1.0,100.0,100.0,0.8512977994408328,92.0,99.0,98.86,1.0,100.0,100.0,0.998672438672437,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.88,4.0,40.0,25.0,0.570142857142857,5.0,10.0,6.38,4.0,40.0,25.0,0.6238571428571429,8.0,19.0,10.16,4.0,40.0,25.0,0.7112763680248203,12.0,22.0,14.78,4.0,40.0,25.0,0.7911254534938739,1.0,3.0,1.4,30.0,7.0,3.3333333333333335,0.0,0.0,1.0,0.6,70.0,2.0,1.4285714285714286,0.0,3.0,10.0,5.7,1.0,100.0,100.0,0.47137301587301567,1.0,3.0,1.98,1.0,100.0,100.0,0.0,3.5404204150880543,0.2939869933517468,24.0,1.5713946572812205,5.433147972781795,0.4511540014135671,0.5488028255335146,1.9844160401367914
mix_clustered_n100_s42386,16.0,100.0,12.0,0.5315357665287116,2.9770440547943178,0.7536536975469952,188.13409425496934,0.16,32.0,72.0,52.84,1.0,100.0,100.0,0.960746728261507,66.0,99.0,95.02,1.0,100.0,100.0,0.9696445550223285,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.76,2.0,67.0,50.0,0.5468095238095237,5.0,11.0,6.26,2.0,67.0,50.0,0.6472886002886,8.0,15.0,10.1,2.0,67.0,50.0,0.6594930069930072,12.0,23.0,15.08,2.0,67.0,50.0,0.6927637305635688,1.0,3.0,1.38,31.0,6.0,3.225806451612903,0.0,0.0,1.0,0.62,69.0,2.0,1.4492753623188406,0.0,3.0,11.0,5.72,1.0,100.0,100.0,0.48399783549783526,1.0,3.0,1.98,1.0,100.0,100.0,0.0,4.069603928641202,0.32276073487492246,20.0,2.136101170868977,5.581949425776572,0.4427050224761908,0.5638332753309668,1.6663663769359882
mix_clustered_n100_s42388,2.951012,100.0,11.0,0.6226388889925615,3.006141270546049,0.865819443860425,160.6067365335972,0.02951012,20.0,88.0,64.24,1.0,100.0,100.0,0.8299250767814489,93.0,99.0,98.64,1.0,100.0,100.0,0.9965938095167403,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.88,5.0,57.0,20.0,0.5766666666666667,5.0,9.0,6.14,3.0,84.0,33.333333333333336,0.6809603174603173,8.0,15.0,9.5,1.0,100.0,100.0,0.7137519702519703,12.0,23.0,15.0,1.0,100.0,100.0,0.7320655599765842,1.0,3.0,1.4,30.0,8.0,3.3333333333333335,0.0,0.0,1.0,0.6,70.0,2.0,1.4285714285714286,0.0,3.0,10.0,5.72,1.0,100.0,100.0,0.45505555555555544,1.0,4.0,1.98,1.0,100.0,100.0,0.0,4.819126610568672,0.1964378374371903,25.0,1.91126655590926,6.107313520766723,0.24894707226394255,0.6169003556330023,1.3814421598180506
mix_clustered_n100_s42412,3.420832,100.0,11.0,0.7077112323015026,3.217759429580495,0.8589320518660999,141.30056926579556,0.03420832,12.0,92.0,60.6,1.0,100.0,100.0,0.833819067143637,91.0,99.0,98.62,1.0,100.0,100.0,0.9963751389264318,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,8.0,3.88,4.0,37.0,25.0,0.5345238095238093,5.0,9.0,6.24,1.0,100.0,100.0,0.6218492063492066,8.0,14.0,9.52,1.0,100.0,100.0,0.6548779553779553,12.0,23.0,14.68,1.0,100.0,100.0,0.6805319928123805,1.0,3.0,1.4,30.0,9.0,3.3333333333333335,0.0,0.0,1.0,0.6,70.0,2.0,1.4285714285714286,0.0,3.0,9.0,5.76,1.0,100.0,100.0,0.44897619047619036,1.0,3.0,1.98,1.0,100.0,100.0,0.0,5.29653533908556,0.16690754662986332,25.0,2.276202361899126,6.295987107753364,0.19840286045363956,0.635958293712461,1.6673417384858942
mix_clustered_n100_s42429,2.099807,100.0,11.0,0.2128798430180561,2.1503186278617146,0.5785471665970542,469.74856135871056,0.02099807,49.0,49.0,49.0,2.0,50.0,50.0,1.0,99.0,99.0,99.0,1.0,100.0,100.0,1.0,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,6.0,3.84,2.0,50.0,50.0,0.4859999999999999,5.0,9.0,6.3,2.0,50.0,50.0,0.5880317460317461,8.0,16.0,10.1,2.0,50.0,50.0,0.6183395770895769,12.0,24.0,15.08,2.0,50.0,50.0,0.670037088294963,1.0,3.0,1.42,29.0,7.0,3.4482758620689653,0.0,0.0,1.0,0.58,71.0,2.0,1.408450704225352,0.0,3.0,9.0,5.72,1.0,100.0,100.0,0.4507222222222218,1.0,3.0,1.98,1.0,100.0,100.0,0.0,2.5296375812206096,0.503278139339471,27.0,1.2993905036095128,5.482656459106348,1.0907891161409562,0.5538036827380151,1.7634377885306074
mix_clustered_n100_s42430,1.851208,100.0,14.0,0.2842956608477895,2.227832762534966,0.7198051049724927,351.74648709654247,0.01851208,47.0,96.0,62.88,1.0,100.0,100.0,0.8718628530895682,99.0,99.0,99.0,1.0,100.0,100.0,1.0,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.98,4.0,25.0,25.0,0.5686666666666667,5.0,12.0,6.54,4.0,25.0,25.0,0.6418354978354976,8.0,18.0,10.34,4.0,25.0,25.0,0.714997167864815,12.0,24.0,15.18,2.0,50.0,50.0,0.786857842446212,1.0,4.0,1.42,29.0,7.0,3.4482758620689653,0.0,0.0,1.0,0.58,71.0,2.0,1.408450704225352,0.0,3.0,9.0,5.66,1.0,100.0,100.0,0.44738888888888845,1.0,4.0,1.98,1.0,100.0,100.0,0.0,2.8490344519374444,0.2842603745459434,25.0,1.5883415854205192,5.3433372427500165,0.5331276513404403,0.5397310346212137,1.6043731163178148
mix_clustered_n100_s42443,1.811199,100.0,7.0,0.17569279056803289,1.8639317172810892,0.6354828109757903,569.1753183308757,0.01811199,49.0,98.0,63.88,1.0,100.0,100.0,0.8796440718745849,99.0,99.0,99.0,1.0,100.0,100.0,1.0,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,6.0,4.08,2.0,50.0,50.0,0.5140000000000001,5.0,10.0,6.54,2.0,50.0,50.0,0.558626984126984,8.0,15.0,10.16,2.0,50.0,50.0,0.6345249750249748,12.0,23.0,15.12,2.0,50.0,50.0,0.6846608838656892,1.0,3.0,1.34,33.0,8.0,3.0303030303030303,0.0,0.0,1.0,0.66,67.0,2.0,1.492537313432836,0.0,3.0,9.0,5.8,1.0,100.0,100.0,0.44046031746031716,1.0,3.0,1.98,1.0,100.0,100.0,0.0,2.3142960839221605,0.28006800023208656,27.0,1.1664217956899634,5.521307689516915,0.6681693038378984,0.5577078474259509,1.8548290503789275
mix_clustered_n100_s42453,22.5,100.0,11.0,0.5085073141768872,2.8701086160749045,0.7757296710388998,196.65400518745423,0.225,24.0,87.0,62.3,1.0,100.0,100.0,0.8372758057470873,81.0,99.0,97.18,1.0,100.0,100.0,0.9846096533377454,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,8.0,4.04,6.0,30.0,16.666666666666668,0.6089047619047618,5.0,10.0,6.4,3.0,66.0,33.333333333333336,0.6543333333333331,8.0,15.0,9.72,2.0,75.0,50.0,0.7277785547785548,12.0,23.0,14.58,1.0,100.0,100.0,0.7701131271063627,1.0,3.0,1.42,29.0,9.0,3.4482758620689653,0.0,0.0,1.0,0.58,71.0,2.0,1.408450704225352,0.0,3.0,10.0,5.72,1.0,100.0,100.0,0.43848412698412675,1.0,4.0,1.98,1.0,100.0,100.0,0.0,4.185452940390397,0.20795728876141845,22.0,1.847725192447931,5.869402074763963,0.2916255324100498,0.5928688964408043,1.6130665298961324
mix_clustered_n100_s42461,1.835743,100.0,11.0,0.38396345689395656,2.626665017107234,0.6993432331720683,260.4414514051479,0.018357429999999997,19.0,82.0,64.16,1.0,100.0,100.0,0.9282053486163879,81.0,99.0,95.22,1.0,100.0,100.0,0.9709966569630964,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.96,4.0,40.0,25.0,0.5746190476190478,5.0,10.0,6.34,3.0,40.0,33.333333333333336,0.6430555555555556,8.0,17.0,10.0,3.0,40.0,33.333333333333336,0.7131660626954747,12.0,24.0,14.7,3.0,40.0,33.333333333333336,0.7789783997915304,1.0,3.0,1.44,28.0,9.0,3.5714285714285716,0.0,0.0,1.0,0.56,72.0,2.0,1.3888888888888888,0.0,3.0,10.0,5.74,1.0,100.0,100.0,0.4586428571428569,1.0,3.0,1.98,1.0,100.0,100.0,0.0,3.4499423530884785,0.4177440767096524,25.0,1.4864135277966948,5.56758545696665,0.6741636839643078,0.5623823693905707,1.7539717252324472
mix_clustered_n100_s42463,5.284675,100.0,11.0,0.8846382319265047,3.6474713174484488,0.8355872369001287,113.04055871768828,0.05284675,7.0,86.0,51.22,1.0,100.0,100.0,0.805725421339721,71.0,99.0,96.28,1.0,100.0,100.0,0.9778213377633321,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.94,1.0,100.0,100.0,0.5398095238095236,5.0,10.0,6.36,1.0,100.0,100.0,0.6089444444444444,8.0,15.0,9.96,1.0,100.0,100.0,0.6592453102453103,12.0,23.0,15.08,1.0,100.0,100.0,0.6768594426766458,1.0,3.0,1.32,34.0,6.0,2.9411764705882355,0.0,0.0,1.0,0.68,66.0,2.0,1.5151515151515151,0.0,3.0,10.0,5.72,1.0,100.0,100.0,0.4801587301587299,1.0,3.0,1.98,1.0,100.0,100.0,0.0,6.114908190551025,0.2017555340604069,18.0,2.4285628218427533,6.501403019293704,0.21450756044488448,0.6567073756862328,1.4579118564172342
mix_clustered_n100_s42464,3.2746,100.0,13.0,0.6514088287671449,3.0325051450635945,0.8901442927717911,153.51342441774977,0.032746,16.0,77.0,49.3,1.0,100.0,100.0,0.8252520939979484,85.0,99.0,98.48,1.0,100.0,100.0,0.9952678830654866,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.86,6.0,33.0,16.666666666666668,0.6328571428571427,5.0,10.0,6.22,3.0,67.0,33.333333333333336,0.6577539682539687,8.0,16.0,9.78,2.0,83.0,50.0,0.6923098568098567,12.0,20.0,14.24,1.0,100.0,100.0,0.7746287424305995,1.0,3.0,1.36,32.0,8.0,3.125,0.0,0.0,1.0,0.64,68.0,2.0,1.4705882352941178,0.0,3.0,9.0,5.72,1.0,100.0,100.0,0.470142857142857,1.0,4.0,1.98,1.0,100.0,100.0,0.0,4.771164019530296,0.24736219999223807,19.0,2.9537097916792874,5.911497720604354,0.3064830878653696,0.5971209818792277,1.6268210779818209
mix_clustered_n100_s42477,2.229658,100.0,12.0,0.36102011362023106,2.5895326917039685,0.6765477690139251,276.99287720349366,0.02229658,25.0,93.0,70.34,1.0,100.0,100.0,0.8973606887233296,95.0,99.0,98.86,1.0,100.0,100.0,0.9986258849133801,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,4.0,5.0,31.0,20.0,0.5667619047619049,5.0,10.0,6.4,2.0,75.0,50.0,0.6686190476190472,8.0,14.0,9.96,1.0,100.0,100.0,0.6713280053280053,12.0,22.0,14.76,1.0,100.0,100.0,0.6813733537704126,1.0,3.0,1.3,35.0,5.0,2.857142857142857,0.0,0.0,1.0,0.7,65.0,2.0,1.5384615384615385,0.0,3.0,9.0,5.76,1.0,100.0,100.0,0.47742857142857126,1.0,4.0,1.98,1.0,100.0,100.0,0.0,3.872644655619822,0.1668780174978119,21.0,1.7861125278125092,6.445282385503569,0.27773680323227484,0.6510386247983404,1.9361512748189516
mix_clustered_n100_s42480,18.0,100.0,15.0,0.5887009701216188,3.042743860756728,0.7990497608127369,169.86552609101554,0.18,33.0,63.0,47.66,1.0,100.0,100.0,0.9280555753329551,58.0,99.0,92.2,1.0,100.0,100.0,0.9598581242969295,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.96,5.0,51.0,20.0,0.6096190476190477,5.0,9.0,6.26,3.0,51.0,33.333333333333336,0.6852619047619045,8.0,18.0,9.8,2.0,51.0,50.0,0.7513104134427664,12.0,26.0,14.82,1.0,100.0,100.0,0.7556586199826402,1.0,3.0,1.48,26.0,9.0,3.8461538461538463,0.0,0.0,1.0,0.52,74.0,2.0,1.3513513513513513,0.0,3.0,10.0,5.64,1.0,100.0,100.0,0.4573571428571425,1.0,4.0,1.98,1.0,100.0,100.0,0.0,4.258899955145545,0.3098797467567056,24.0,2.1056966012628666,5.55072948558749,0.40387392646560727,0.5606797460189384,1.6966645100723372
mix_clustered_n100_s42487,4.346502,100.0,9.0,0.8208250371447467,3.6094124656648123,0.791748831721561,121.82864249347416,0.04346502,15.0,76.0,45.0,1.0,100.0,100.0,0.818550501949541,76.0,99.0,94.96,1.0,100.0,100.0,0.9662092291755257,99.0,99.0,99.0,1.0,100.0,100.0,1.0,3.0,7.0,3.8,6.0,34.0,16.666666666666668,0.5778095238095237,5.0,12.0,6.06,4.0,34.0,25.0,0.6797424242424244,8.0,16.0,9.68,2.0,75.0,50.0,0.7461113053613053,12.0,22.0,14.76,1.0,100.0,100.0,0.7739935519416946,1.0,3.0,1.4,30.0,8.0,3.3333333333333335,0.0,0.0,1.0,0.6,70.0,2.0,1.4285714285714286,0.0,3.0,8.0,5.76,1.0,100.0,100.0,0.44935714285714257,1.0,4.0,1.98,1.0,100.0,100.0,0.0,4.871738751907721,0.27056140432256787,23.0,2.1899145550567365,5.377230998919836,0.29863489085183054,0.543154646355539,1.599392781558996
