instance_id,budget,nodes,hull_vertices,hull_area,hull_perimeter,hull_compactness,density,budget_per_node,rad_0_5__degree_min,rad_0_5__degree_max,rad_0_5__degree_avg,rad_0_5__component_largest,rad_0_5__clustering_avg,rad_1_0__degree_min,rad_1_0__clustering_avg,knn_3__degree_max,knn_3__degree_avg,knn_3__components,knn_3__component_largest,knn_3__component_avg_size,knn_3__clustering_avg,knn_5__degree_max,knn_5__degree_avg,knn_5__components,knn_5__component_largest,knn_5__component_avg_size,knn_5__clustering_avg,knn_8__degree_max,knn_8__degree_avg,knn_8__components,knn_8__component_largest,knn_8__component_avg_size,knn_8__clustering_avg,knn_12__degree_max,knn_12__degree_avg,knn_12__components,knn_12__component_largest,knn_12__component_avg_size,knn_12__clustering_avg,nng_plain__degree_max,nng_plain__degree_avg,nng_plain__components,nng_plain__component_largest,nng_plain__component_avg_size,nng_plain__clustering_avg,delaunay__degree_max,delaunay__degree_avg,delaunay__clustering_avg,mst__degree_avg,mst__mst_edge_sum,mst__mst_edge_max,mst__mst_leaves,mst__mst_diameter,mst__mst_edge_sum_per_sqrtA,mst__mst_edge_max_per_sqrtA,mst__mst_edge_sum_units_s,mst__mst_edge_sum_units_m
mix_clustered_n100_s42388,2.951012,100.0,11.0,0.6226388889925615,3.006141270546049,0.865819443860425,160.6067365335972,0.02951012,20.0,88.0,64.24,100.0,0.8299250767814489,93.0,0.9965938095167404,7.0,3.88,5.0,57.0,20.0,0.5766666666666667,9.0,6.14,3.0,84.0,33.333333333333336,0.6809603174603173,15.0,9.5,1.0,100.0,100.0,0.7137519702519703,23.0,15.0,1.0,100.0,100.0,0.7320655599765842,3.0,1.4,30.0,8.0,3.333333333333333,0.0,10.0,5.72,0.4550555555555554,1.98,4.819126610568672,0.1964378374371903,25.0,1.91126655590926,6.107313520766723,0.2489470722639425,0.6169003556330023,1.3814421598180506
mix_clustered_n100_s42412,3.420832,100.0,11.0,0.7077112323015026,3.217759429580495,0.8589320518660999,141.30056926579556,0.03420832,12.0,92.0,60.6,100.0,0.833819067143637,91.0,0.9963751389264318,8.0,3.88,4.0,37.0,25.0,0.5345238095238093,9.0,6.24,1.0,100.0,100.0,0.6218492063492066,14.0,9.52,1.0,100.0,100.0,0.6548779553779553,23.0,14.68,1.0,100.0,100.0,0.6805319928123805,3.0,1.4,30.0,9.0,3.333333333333333,0.0,9.0,5.76,0.4489761904761903,1.98,5.29653533908556,0.1669075466298633,25.0,2.276202361899126,6.295987107753364,0.1984028604536395,0.635958293712461,1.6673417384858942
mix_clustered_n100_s42429,2.099807,100.0,11.0,0.2128798430180561,2.1503186278617146,0.5785471665970542,469.74856135871056,0.02099807,49.0,49.0,49.0,50.0,1.0,99.0,1.0,6.0,3.84,2.0,50.0,50.0,0.4859999999999999,9.0,6.3,2.0,50.0,50.0,0.5880317460317461,16.0,10.1,2.0,50.0,50.0,0.6183395770895769,24.0,15.08,2.0,50.0,50.0,0.670037088294963,3.0,1.42,29.0,7.0,3.4482758620689653,0.0,9.0,5.72,0.4507222222222218,1.98,2.5296375812206096,0.503278139339471,27.0,1.2993905036095128,5.482656459106348,1.0907891161409562,0.5538036827380151,1.7634377885306074
mix_clustered_n100_s42430,1.851208,100.0,14.0,0.2842956608477895,2.227832762534966,0.7198051049724927,351.74648709654247,0.01851208,47.0,96.0,62.88,100.0,0.8718628530895682,99.0,1.0,7.0,3.98,4.0,25.0,25.0,0.5686666666666667,12.0,6.54,4.0,25.0,25.0,0.6418354978354976,18.0,10.34,4.0,25.0,25.0,0.714997167864815,24.0,15.18,2.0,50.0,50.0,0.786857842446212,4.0,1.42,29.0,7.0,3.4482758620689653,0.0,9.0,5.66,0.4473888888888884,1.98,2.8490344519374444,0.2842603745459434,25.0,1.5883415854205192,5.3433372427500165,0.5331276513404403,0.5397310346212137,1.6043731163178148
mix_clustered_n100_s42443,1.811199,100.0,7.0,0.1756927905680328,1.8639317172810888,0.6354828109757903,569.1753183308757,0.01811199,49.0,98.0,63.88,100.0,0.8796440718745849,99.0,1.0,6.0,4.08,2.0,50.0,50.0,0.5140000000000001,10.0,6.54,2.0,50.0,50.0,0.558626984126984,15.0,10.16,2.0,50.0,50.0,0.6345249750249748,23.0,15.12,2.0,50.0,50.0,0.6846608838656892,3.0,1.34,33.0,8.0,3.0303030303030303,0.0,9.0,5.8,0.4404603174603171,1.98,2.3142960839221605,0.2800680002320865,27.0,1.1664217956899634,5.521307689516915,0.6681693038378984,0.5577078474259509,1.8548290503789275
mix_clustered_n100_s42453,22.5,100.0,11.0,0.5085073141768872,2.8701086160749045,0.7757296710388998,196.65400518745423,0.225,24.0,87.0,62.3,100.0,0.8372758057470873,81.0,0.9846096533377454,8.0,4.04,6.0,30.0,16.666666666666668,0.6089047619047618,10.0,6.4,3.0,66.0,33.333333333333336,0.6543333333333331,15.0,9.72,2.0,75.0,50.0,0.7277785547785548,23.0,14.58,1.0,100.0,100.0,0.7701131271063627,3.0,1.42,29.0,9.0,3.4482758620689653,0.0,10.0,5.72,0.4384841269841267,1.98,4.185452940390397,0.2079572887614184,22.0,1.847725192447931,5.869402074763963,0.2916255324100498,0.5928688964408043,1.6130665298961324
mix_clustered_n100_s42461,1.835743,100.0,11.0,0.3839634568939565,2.626665017107234,0.6993432331720683,260.4414514051479,0.0183574299999999,19.0,82.0,64.16,100.0,0.928205348616388,81.0,0.9709966569630964,7.0,3.96,4.0,40.0,25.0,0.5746190476190478,10.0,6.34,3.0,40.0,33.333333333333336,0.6430555555555556,17.0,10.0,3.0,40.0,33.333333333333336,0.7131660626954747,24.0,14.7,3.0,40.0,33.333333333333336,0.7789783997915304,3.0,1.44,28.0,9.0,3.571428571428572,0.0,10.0,5.74,0.4586428571428569,1.98,3.4499423530884785,0.4177440767096524,25.0,1.4864135277966948,5.56758545696665,0.6741636839643078,0.5623823693905707,1.7539717252324472
mix_clustered_n100_s42463,5.284675,100.0,11.0,0.8846382319265047,3.6474713174484488,0.8355872369001287,113.04055871768828,0.05284675,7.0,86.0,51.22,100.0,0.805725421339721,71.0,0.977821337763332,7.0,3.94,1.0,100.0,100.0,0.5398095238095236,10.0,6.36,1.0,100.0,100.0,0.6089444444444444,15.0,9.96,1.0,100.0,100.0,0.6592453102453103,23.0,15.08,1.0,100.0,100.0,0.6768594426766458,3.0,1.32,34.0,6.0,2.9411764705882355,0.0,10.0,5.72,0.4801587301587299,1.98,6.114908190551025,0.2017555340604069,18.0,2.4285628218427533,6.501403019293704,0.2145075604448844,0.6567073756862328,1.4579118564172342
mix_clustered_n100_s42464,3.2746,100.0,13.0,0.6514088287671449,3.0325051450635945,0.8901442927717911,153.51342441774975,0.032746,16.0,77.0,49.3,100.0,0.8252520939979484,85.0,0.9952678830654866,7.0,3.86,6.0,33.0,16.666666666666668,0.6328571428571427,10.0,6.22,3.0,67.0,33.333333333333336,0.6577539682539687,16.0,9.78,2.0,83.0,50.0,0.6923098568098567,20.0,14.24,1.0,100.0,100.0,0.7746287424305995,3.0,1.36,32.0,8.0,3.125,0.0,9.0,5.72,0.470142857142857,1.98,4.771164019530296,0.247362199992238,19.0,2.953709791679288,5.911497720604354,0.3064830878653696,0.5971209818792277,1.6268210779818209
mix_clustered_n100_s42477,2.229658,100.0,12.0,0.361020113620231,2.5895326917039685,0.6765477690139251,276.99287720349366,0.02229658,25.0,93.0,70.34,100.0,0.8973606887233296,95.0,0.99862588491338,7.0,4.0,5.0,31.0,20.0,0.5667619047619049,10.0,6.4,2.0,75.0,50.0,0.6686190476190472,14.0,9.96,1.0,100.0,100.0,0.6713280053280053,22.0,14.76,1.0,100.0,100.0,0.6813733537704126,3.0,1.3,35.0,5.0,2.857142857142857,0.0,9.0,5.76,0.4774285714285712,1.98,3.872644655619822,0.1668780174978119,21.0,1.7861125278125092,6.445282385503569,0.2777368032322748,0.6510386247983404,1.936151274818952
mix_clustered_n100_s42480,18.0,100.0,15.0,0.5887009701216188,3.042743860756728,0.7990497608127369,169.86552609101554,0.18,33.0,63.0,47.66,100.0,0.9280555753329552,58.0,0.9598581242969296,7.0,3.96,5.0,51.0,20.0,0.6096190476190477,9.0,6.26,3.0,51.0,33.333333333333336,0.6852619047619045,18.0,9.8,2.0,51.0,50.0,0.7513104134427664,26.0,14.82,1.0,100.0,100.0,0.7556586199826402,3.0,1.48,26.0,9.0,3.8461538461538463,0.0,10.0,5.64,0.4573571428571425,1.98,4.258899955145545,0.3098797467567056,24.0,2.1056966012628666,5.55072948558749,0.4038739264656072,0.5606797460189384,1.6966645100723372
mix_clustered_n100_s42487,4.346502,100.0,9.0,0.8208250371447467,3.609412465664812,0.791748831721561,121.82864249347416,0.04346502,15.0,76.0,45.0,100.0,0.818550501949541,76.0,0.9662092291755257,7.0,3.8,6.0,34.0,16.666666666666668,0.5778095238095237,12.0,6.06,4.0,34.0,25.0,0.6797424242424244,16.0,9.68,2.0,75.0,50.0,0.7461113053613053,22.0,14.76,1.0,100.0,100.0,0.7739935519416946,3.0,1.4,30.0,8.0,3.333333333333333,0.0,8.0,5.76,0.4493571428571425,1.98,4.871738751907721,0.2705614043225678,23.0,2.1899145550567365,5.377230998919836,0.2986348908518305,0.543154646355539,1.599392781558996
mix_clustered_n100_s42523,16.0,100.0,13.0,0.691354124670894,3.111655798961168,0.8972786221620173,144.64367309243016,0.16,23.0,85.0,48.74,100.0,0.822067456162282,89.0,0.9927898632867534,8.0,3.86,2.0,57.0,50.0,0.6291904761904763,10.0,6.36,2.0,57.0,50.0,0.6545873015873015,16.0,9.98,1.0,100.0,100.0,0.7129946997446999,26.0,14.78,1.0,100.0,100.0,0.7181910602193008,3.0,1.34,33.0,7.0,3.0303030303030303,0.0,10.0,5.66,0.4523253968253964,1.98,4.960822394685068,0.2041393681238383,20.0,2.3217174694791227,5.966276821706132,0.2455141272019501,0.6026542244147608,1.633449246966637
mix_clustered_n100_s42514,3.457571,100.0,11.0,0.6346834499111266,3.027467368346596,0.8701779940177842,157.55885869405105,0.03457571,21.0,86.0,55.4,100.0,0.8514323555912131,93.0,0.9956570040340216,6.0,3.84,2.0,67.0,50.0,0.5613333333333332,10.0,6.22,2.0,67.0,50.0,0.6014761904761907,15.0,9.82,2.0,67.0,50.0,0.693491341991342,21.0,14.12,1.0,100.0,100.0,0.7389703831600113,3.0,1.46,27.0,7.0,3.703703703703704,0.0,10.0,5.74,0.4495634920634918,1.98,4.792022726146427,0.1951031811350086,22.0,2.36172827711882,6.015064409709119,0.2448982962169621,0.6075822636069818,1.448576268074364
mix_clustered_n100_s42524,3.723805,100.0,11.0,0.4890601447178025,2.814304643470933,0.7759431821850744,204.47382817854023,0.03723805,32.0,76.0,47.14,100.0,0.8384251300936431,85.0,0.987304950226579,7.0,4.02,3.0,34.0,33.333333333333336,0.5588571428571427,10.0,6.5,3.0,34.0,33.333333333333336,0.6387698412698413,16.0,10.26,3.0,34.0,33.333333333333336,0.6791507936507937,25.0,15.3,2.0,67.0,50.0,0.7243249858650045,3.0,1.38,31.0,6.0,3.225806451612903,0.0,9.0,5.68,0.4565555555555553,1.98,3.870204735560211,0.3121755464926745,24.0,1.9574092946844688,5.534173927454345,0.4463933792222226,0.5590074674196307,1.6875621913067014
mix_clustered_n100_s42528,1.669694,100.0,12.0,0.3664001168368931,2.548421647636501,0.7089618996959328,272.9256771621502,0.01669694,32.0,36.0,32.54,66.0,0.9899903870639164,99.0,1.0,7.0,4.02,3.0,34.0,33.333333333333336,0.5260952380952382,11.0,6.6,3.0,34.0,33.333333333333336,0.5949559884559884,17.0,10.28,3.0,34.0,33.333333333333336,0.6843541115746997,27.0,15.32,3.0,34.0,33.333333333333336,0.730271924818923,3.0,1.46,27.0,8.0,3.703703703703704,0.0,9.0,5.7,0.4463571428571425,1.98,2.573404854493515,0.6057191827414746,26.0,1.7945359521516937,4.251383808040552,1.00067609697328,0.429432707882884,2.482770237483085
mix_clustered_n100_s42549,6.432329,100.0,12.0,0.8436974326605864,3.53939709042547,0.8463266420314287,118.52590292310312,0.06432329,19.0,79.0,49.34,100.0,0.7838969414923124,82.0,0.9720361428870574,6.0,3.74,1.0,100.0,100.0,0.5089999999999999,9.0,5.96,1.0,100.0,100.0,0.5645238095238092,14.0,9.56,1.0,100.0,100.0,0.6269858474858476,22.0,14.1,1.0,100.0,100.0,0.6761453872924463,3.0,1.4,30.0,8.0,3.333333333333333,0.0,9.0,5.74,0.4769999999999998,1.98,6.316877005153222,0.1960360147523918,17.0,2.875587756356441,6.877158869620588,0.2134236295118086,0.6946625120828877,1.3730006947393103
mix_clustered_n100_s42583,2.566591,100.0,11.0,0.1706374767845576,1.610147724369291,0.8270901322940031,586.0377326503564,0.02566591,76.0,99.0,98.12,100.0,0.9924844607278228,99.0,1.0,6.0,3.9,1.0,100.0,100.0,0.5013333333333332,10.0,6.34,1.0,100.0,100.0,0.5436507936507936,16.0,10.2,1.0,100.0,100.0,0.6093709346209346,22.0,14.88,1.0,100.0,100.0,0.6631764797809692,3.0,1.36,32.0,7.0,3.125,0.0,8.0,5.72,0.4453809523809522,1.98,2.878267428441795,0.0953895878804389,17.0,1.1617415023893878,6.967772025241445,0.2309211768735664,0.7038153560849943,1.4232031404352592
mix_clustered_n100_s42599,1.48362,100.0,10.0,0.3228690552982651,2.412027458326119,0.6973836995125676,309.72308543976254,0.0148361999999999,19.0,79.0,61.52,80.0,0.9546105755975038,99.0,1.0,7.0,3.98,3.0,60.0,33.333333333333336,0.5414285714285715,10.0,6.36,3.0,60.0,33.333333333333336,0.6277063492063492,19.0,9.98,3.0,60.0,33.333333333333336,0.7045828755867456,20.0,14.36,3.0,60.0,33.333333333333336,0.7682783369021755,3.0,1.5,25.0,9.0,4.0,0.0,10.0,5.72,0.4600238095238093,1.98,2.607364385653788,0.5626622177941221,26.0,1.5605361517763736,4.588687873928504,0.9902264946608944,0.4635038256493438,1.9498275777654857
mix_clustered_n100_s42639,3.542493,100.0,12.0,0.7208655560411055,3.4263321403356524,0.7716230964505822,138.72212254000073,0.03542493,15.0,76.0,45.06,100.0,0.822269325138224,69.0,0.976607923937348,8.0,3.8,2.0,84.0,50.0,0.5600238095238095,10.0,6.18,2.0,84.0,50.0,0.6320079365079365,16.0,9.72,2.0,84.0,50.0,0.7126251803751802,26.0,14.44,1.0,100.0,100.0,0.7462011554492973,3.0,1.4,30.0,7.0,3.333333333333333,0.0,10.0,5.68,0.4739523809523804,1.98,5.401907080927212,0.2339815516766226,25.0,2.404873798327124,6.362385389447071,0.2755843044845513,0.6426651908532394,1.53142854422454
mix_clustered_n100_s42646,16.0,100.0,11.0,0.618703513452026,3.1173526436539603,0.8000563544831086,161.62830471424817,0.16,16.0,85.0,61.96,100.0,0.8714126472534328,90.0,0.99410059711024,7.0,3.96,3.0,68.0,33.333333333333336,0.5802857142857143,10.0,6.4,2.0,84.0,50.0,0.6286428571428572,15.0,9.92,2.0,84.0,50.0,0.6529428349428349,24.0,14.74,1.0,100.0,100.0,0.7148540530788811,3.0,1.42,29.0,7.0,3.4482758620689653,0.0,11.0,5.72,0.4548809523809521,1.98,4.937588223237536,0.2865884610552212,22.0,1.8980587786765784,6.277310013480895,0.364348855148238,0.6340717185334237,1.7367822620932758
mix_clustered_n100_s42673,18.0,100.0,11.0,0.4945159466362716,2.7879825843160253,0.7994845064782581,202.21794803626912,0.18,21.0,94.0,61.48,100.0,0.8766280438289519,70.0,0.99433242457101,6.0,4.06,2.0,80.0,50.0,0.5383333333333336,11.0,6.52,2.0,80.0,50.0,0.6318203463203463,18.0,10.24,2.0,80.0,50.0,0.6929138769727003,23.0,14.74,2.0,80.0,50.0,0.7666066093125252,3.0,1.48,26.0,7.0,3.8461538461538463,0.0,9.0,5.74,0.4641746031746032,1.98,3.7089408094975007,0.2496083792684051,23.0,2.022622534220369,5.274238348276114,0.3549514952132206,0.5327513483107186,1.5555899888087532
mix_clustered_n100_s42685,20.0,100.0,10.0,0.4122948831685475,2.6208984798445853,0.7542536337295995,242.54484855956767,0.2,28.0,95.0,74.08,100.0,0.8906160552976714,95.0,0.998440873069002,6.0,3.98,4.0,50.0,25.0,0.5623333333333332,11.0,6.44,2.0,75.0,50.0,0.6637063492063491,15.0,9.88,1.0,100.0,100.0,0.7401480741480745,25.0,14.16,1.0,100.0,100.0,0.7883776188036249,3.0,1.44,28.0,9.0,3.571428571428572,0.0,10.0,5.74,0.4554126984126981,1.98,3.7572729843031416,0.1814873501735038,20.0,1.7485270028487327,5.851521126311532,0.2826457029167713,0.591062740031468,1.644341402517415
mix_clustered_n100_s42694,2.816773,100.0,11.0,0.3389625031689885,2.2699881901772403,0.8266360225283272,295.0178827011593,0.02816773,55.0,99.0,78.96,100.0,0.8952337757350477,99.0,1.0,6.0,3.78,3.0,45.0,33.333333333333336,0.5903333333333333,10.0,6.32,1.0,100.0,100.0,0.6104761904761906,16.0,10.22,1.0,100.0,100.0,0.6412703962703964,25.0,15.1,1.0,100.0,100.0,0.6626697703703696,4.0,1.42,29.0,7.0,3.4482758620689653,0.0,9.0,5.72,0.4497777777777775,1.98,3.63831436179628,0.1328478250066593,19.0,1.627483850162644,6.249199533413175,0.2281805483231236,0.631232276102341,1.7145902178175494
mix_clustered_n100_s42697,1.8238,100.0,10.0,0.4950466426520727,2.992068452658724,0.6948849941666596,202.00116793900108,0.018238,16.0,77.0,49.4,83.0,0.9691737318921604,72.0,0.9568797504997604,6.0,3.94,5.0,33.0,20.0,0.5476666666666663,12.0,6.42,5.0,33.0,20.0,0.6692864357864358,16.0,9.84,5.0,33.0,20.0,0.773227217227217,17.0,13.94,5.0,33.0,20.0,0.89761323480441,3.0,1.46,27.0,11.0,3.703703703703704,0.0,11.0,5.74,0.4504206349206345,1.98,2.984220798047504,0.5960966467964738,20.0,1.6969937342182282,4.24138692294135,0.847214966193499,0.4284229215092274,2.252015572016446
mix_clustered_n100_s42708,16.0,100.0,10.0,0.5866718977550013,3.099864259893279,0.7672197882994074,170.45302558835155,0.16,26.0,77.0,49.94,100.0,0.8307457643389907,66.0,0.9520081034513171,7.0,3.86,5.0,49.0,20.0,0.6284761904761903,12.0,6.36,4.0,49.0,25.0,0.6840836940836938,16.0,9.92,3.0,49.0,33.333333333333336,0.7539507437007438,20.0,14.24,3.0,49.0,33.333333333333336,0.8587253849521649,3.0,1.44,28.0,6.0,3.571428571428572,0.0,11.0,5.76,0.4683333333333332,1.98,3.7518667270152273,0.2466243657406947,20.0,2.463783893732235,4.898349401396754,0.3219870006568288,0.4947827678178539,1.7324994404859853
mix_clustered_n100_s42711,2.235118,100.0,11.0,0.3390760362079075,2.3556671684481176,0.7678547999406888,294.91910168102856,0.02235118,35.0,99.0,59.52,100.0,0.8624522427565349,99.0,1.0,7.0,3.9,4.0,34.0,25.0,0.6695238095238093,11.0,6.4,3.0,34.0,33.333333333333336,0.6349603174603176,16.0,10.38,3.0,34.0,33.333333333333336,0.678381313131313,27.0,15.82,3.0,34.0,33.333333333333336,0.7386100981371068,4.0,1.42,29.0,8.0,3.4482758620689653,0.0,10.0,5.72,0.4521746031746028,1.98,2.9833735181343664,0.2669840120531566,23.0,1.5446852843319478,5.123409645890551,0.4584972194521219,0.5175161258475305,1.894258770159421
mix_clustered_n100_s42717,22.5,100.0,10.0,0.5975838588042135,2.993702458371633,0.8378985799748541,167.34053058277635,0.225,23.0,86.0,54.26,100.0,0.894247635566424,67.0,0.9926224195044142,7.0,3.92,2.0,60.0,50.0,0.5940000000000003,10.0,6.3,1.0,100.0,100.0,0.6436190476190472,16.0,9.86,1.0,100.0,100.0,0.6803275058275058,23.0,14.68,1.0,100.0,100.0,0.7123637501391237,3.0,1.4,30.0,7.0,3.333333333333333,0.0,12.0,5.7,0.5048073593073591,1.98,4.388207568276347,0.1483201344962982,23.0,2.032051968123999,5.676592681372801,0.1918671751237666,0.5733932001386668,1.5434459077120168
mix_clustered_n100_s42736,1.859883,100.0,11.0,0.45730051224689,2.728006351001549,0.7721839985146526,218.67458557757183,0.01859883,11.0,85.0,60.36,100.0,0.8757954562022179,87.0,0.9914700753042308,8.0,3.92,9.0,21.0,11.11111111111111,0.7096904761904761,11.0,6.38,6.0,38.0,16.666666666666668,0.7252106782106782,15.0,9.82,6.0,38.0,16.666666666666668,0.8132468642468642,24.0,13.52,3.0,38.0,33.333333333333336,0.8574957097500839,3.0,1.38,31.0,7.0,3.225806451612903,0.0,11.0,5.72,0.4483888888888886,1.98,2.964283879981068,0.4525153050163055,25.0,1.7339019897140142,4.383479182172327,0.6691637843963866,0.4427756749669016,2.176051231469128
mix_clustered_n100_s42764,2.517739,100.0,11.0,0.3239622648840712,2.3542523586150947,0.7345109290258952,308.6779259176517,0.02517739,30.0,99.0,74.32,100.0,0.8964983211491723,99.0,1.0,6.0,3.8,3.0,75.0,33.333333333333336,0.5746666666666668,9.0,6.18,2.0,75.0,50.0,0.6048492063492066,15.0,9.86,2.0,75.0,50.0,0.6487268287268286,25.0,14.64,2.0,75.0,50.0,0.709146108480144,3.0,1.42,29.0,6.0,3.4482758620689653,0.0,10.0,5.74,0.4521984126984124,1.98,3.5728380275347678,0.1909457553390491,24.0,1.8179249063721443,6.277202151053284,0.335477034478331,0.6340608233387155,1.502475568734888
mix_clustered_n100_s42774,1.380103,100.0,9.0,0.253878691587827,2.3810517366661186,0.5627279043228637,393.88890566030784,0.01380103,49.0,49.0,49.0,50.0,1.0,99.0,1.0,6.0,3.88,5.0,30.0,20.0,0.64,10.0,6.36,2.0,50.0,50.0,0.6562857142857145,15.0,10.22,2.0,50.0,50.0,0.6597280497280498,22.0,15.28,2.0,50.0,50.0,0.6779318408629552,3.0,1.38,31.0,9.0,3.225806451612903,0.0,12.0,5.78,0.4821695526695524,1.98,2.375293593197538,0.568422125433203,19.0,1.432232849325306,4.714158405466258,1.1281266232258482,0.4761776167137635,2.377858815654053
mix_clustered_n100_s42819,3.742975,100.0,11.0,0.3489868925816208,2.23855135167125,0.8751547554514497,286.543713032466,0.03742975,53.0,99.0,82.44,100.0,0.9067105296581996,99.0,1.0,7.0,3.92,1.0,100.0,100.0,0.5829523809523809,9.0,6.44,1.0,100.0,100.0,0.6204920634920632,14.0,9.86,1.0,100.0,100.0,0.6534072039072041,20.0,14.42,1.0,100.0,100.0,0.6774368943749751,3.0,1.4,30.0,8.0,3.333333333333333,0.0,10.0,5.7,0.4585793650793648,1.98,3.8953147644603456,0.120589360343274,23.0,1.880845222405558,6.593833840735249,0.2041288710013289,0.6660438222964897,1.4259696929830554
mix_clustered_n100_s42821,16.0,100.0,12.0,0.6050225845391495,3.0866417980163554,0.7980111962991436,165.2830862110227,0.16,23.0,69.0,43.82,100.0,0.8785610323698555,86.0,0.987308809951062,6.0,3.92,2.0,50.0,50.0,0.6116666666666668,9.0,6.3,2.0,50.0,50.0,0.6603809523809523,17.0,10.04,2.0,50.0,50.0,0.6682336601307192,24.0,14.76,2.0,50.0,50.0,0.7179266309026373,3.0,1.4,30.0,8.0,3.333333333333333,0.0,10.0,5.68,0.4795238095238093,1.98,4.607518551616408,0.3104967702150861,20.0,2.346403401856122,5.92353964287209,0.3991823161965495,0.5983373376638474,1.5449311140016666
mix_clustered_n100_s42830,4.773623,100.0,11.0,0.9164429638737668,3.706851639610088,0.838117475657209,109.11753807056807,0.04773623,13.0,72.0,42.84,100.0,0.7883707982556671,75.0,0.9584962571368564,7.0,3.86,4.0,58.0,25.0,0.5974761904761904,11.0,6.18,1.0,100.0,100.0,0.6334862914862913,15.0,9.66,1.0,100.0,100.0,0.7058717393717392,22.0,14.18,1.0,100.0,100.0,0.7395481053174552,4.0,1.42,29.0,8.0,3.4482758620689653,0.0,9.0,5.74,0.4529999999999998,1.98,6.008927652349714,0.1762424626530167,25.0,2.099439986183922,6.2768861937069,0.1841017140785575,0.6340289084552424,1.3536661663603244
mix_clustered_n100_s42824,30.0,100.0,12.0,0.457047371346468,2.693396700214364,0.7917178417435915,218.7957009913405,0.3,40.0,94.0,57.5,100.0,0.8868071556355416,89.0,0.996842689855756,6.0,3.82,1.0,100.0,100.0,0.5529999999999997,10.0,6.28,1.0,100.0,100.0,0.5766507936507934,15.0,10.08,1.0,100.0,100.0,0.637534521034521,21.0,14.68,1.0,100.0,100.0,0.6819865996576524,3.0,1.38,31.0,6.0,3.225806451612903,0.0,9.0,5.72,0.4663888888888886,1.98,4.231658007035349,0.1964234385326761,23.0,1.7731621688989685,6.259360342750894,0.2905445287625131,0.6322586204798885,1.4901052686407834
mix_clustered_n100_s42834,2.834335,100.0,14.0,0.4917889417597588,2.846640043519545,0.762646909309319,203.33926102968468,0.02834335,32.0,85.0,53.5,100.0,0.8486226406707145,85.0,0.9928151514954656,6.0,3.88,3.0,71.0,33.333333333333336,0.597,11.0,6.36,1.0,100.0,100.0,0.639079365079365,15.0,10.06,1.0,100.0,100.0,0.6663717948717947,23.0,14.74,1.0,100.0,100.0,0.7024308480925453,3.0,1.38,31.0,10.0,3.225806451612903,0.0,13.0,5.62,0.4942155067155066,1.98,4.376851278741656,0.1836193461811689,21.0,2.296252640757542,6.241261947303688,0.2618358187484021,0.6304304997276452,2.013260696657918
mix_clustered_n100_s42871,25.0,100.0,9.0,0.3593440623511503,2.645686072097148,0.6451247668210199,278.28482637422906,0.25,35.0,94.0,61.88,100.0,0.904377529329071,78.0,0.9934919602317228,8.0,4.06,5.0,51.0,20.0,0.5702857142857141,10.0,6.62,3.0,51.0,33.333333333333336,0.6036587301587302,16.0,10.34,3.0,51.0,33.333333333333336,0.6984301254301255,20.0,14.52,3.0,51.0,33.333333333333336,0.7966768516141576,3.0,1.42,29.0,10.0,3.4482758620689653,0.0,11.0,5.74,0.4543412698412696,1.98,3.267547529686416,0.2346947592107672,20.0,1.9552049970692515,5.450880699493184,0.3915147741942545,0.5505940100498166,1.7707852879370294
mix_clustered_n100_s42881,20.0,100.0,14.0,0.688703058148655,3.100601912479445,0.9002224811535842,145.20045877074534,0.2,17.0,82.0,52.9,100.0,0.8066175751398157,84.0,0.984867564176656,7.0,3.88,3.0,75.0,33.333333333333336,0.5957619047619049,10.0,6.22,2.0,88.0,50.0,0.6368492063492064,16.0,9.98,1.0,100.0,100.0,0.6942652347652346,23.0,14.48,1.0,100.0,100.0,0.712756953957486,3.0,1.3,35.0,8.0,2.857142857142857,0.0,8.0,5.66,0.4499285714285712,1.98,5.017716642487408,0.2339441785768562,23.0,2.030582251036542,6.046306054836337,0.2819007537105078,0.6107379853370036,1.7952358600581817
